Time, Application, ProcessID, SwapChainAddress, Runtime, SyncInterval, Flags, ms/frame, fps, displayed fps,  CPU FrameTime(ms), Latency(ms), PresentMode, Plane, DWM notified, batched, LastUpdateTicks, IsStale
11/28/2018 23:12:27.451, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.97, 77.1, 77.1, 12.90,3.63, Hardware: Legacy Flip,,,batched,781, [NOT STALE] 
11/28/2018 23:12:27.556, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.97, 77.1, 77.1, 12.90,3.63, Hardware: Legacy Flip,,,batched,875, [NOT STALE] 
11/28/2018 23:12:27.669, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:12:27.778, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:12:27.889, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,218, [NOT STALE] 
11/28/2018 23:12:27.998, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,328, [NOT STALE] 
11/28/2018 23:12:28.115, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,437, [NOT STALE] 
11/28/2018 23:12:28.223, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,546, [NOT STALE] 
11/28/2018 23:12:28.341, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,671, [NOT STALE] 
11/28/2018 23:12:28.455, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,781, [NOT STALE] 
11/28/2018 23:12:28.561, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.48, 80.1, 80.1, 12.41,3.27, Hardware: Legacy Flip,,,batched,890, [NOT STALE] 
11/28/2018 23:12:28.674, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:12:28.786, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:12:28.897, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,218, [NOT STALE] 
11/28/2018 23:12:29.008, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,328, [NOT STALE] 
11/28/2018 23:12:29.118, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,437, [NOT STALE] 
11/28/2018 23:12:29.231, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,562, [NOT STALE] 
11/28/2018 23:12:29.337, 3DMarkICFWorkload.exe, [10996],	00000000087F7E50, DXGI, 0, 0, 12.83, 77.9, 77.9, 12.76,3.28, Hardware: Legacy Flip,,,batched,671, [NOT STALE] 
