Time, Application, ProcessID, SwapChainAddress, Runtime, SyncInterval, Flags, ms/frame, fps, displayed fps,  CPU FrameTime(ms), Latency(ms), PresentMode, Plane, DWM notified, batched, LastUpdateTicks, IsStale
11/28/2018 23:10:22.725, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,218, [NOT STALE] 
11/28/2018 23:10:22.831, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,328, [NOT STALE] 
11/28/2018 23:10:22.937, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,437, [NOT STALE] 
11/28/2018 23:10:23.043, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,547, [NOT STALE] 
11/28/2018 23:10:23.148, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,640, [NOT STALE] 
11/28/2018 23:10:23.254, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,750, [NOT STALE] 
11/28/2018 23:10:23.360, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,859, [NOT STALE] 
11/28/2018 23:10:23.466, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,968, [NOT STALE] 
11/28/2018 23:10:23.571, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1062,  [STALE] 
11/28/2018 23:10:23.677, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1172,  [STALE] 
11/28/2018 23:10:23.783, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1281,  [STALE] 
11/28/2018 23:10:23.888, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1390,  [STALE] 
11/28/2018 23:10:23.994, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1500,  [STALE] 
11/28/2018 23:10:24.100, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1593,  [STALE] 
11/28/2018 23:10:24.206, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1703,  [STALE] 
11/28/2018 23:10:24.311, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1812,  [STALE] 
11/28/2018 23:10:24.417, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.97,0.74, Hardware: Legacy Flip,,,batched,1922,  [STALE] 
11/28/2018 23:10:24.523, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:24.628, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,110, [NOT STALE] 
11/28/2018 23:10:24.734, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,219, [NOT STALE] 
11/28/2018 23:10:24.840, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,328, [NOT STALE] 
11/28/2018 23:10:24.946, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:25.051, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,532, [NOT STALE] 
11/28/2018 23:10:25.157, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,641, [NOT STALE] 
11/28/2018 23:10:25.263, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,750, [NOT STALE] 
11/28/2018 23:10:25.368, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 39.72, 25.2, 25.2, 39.68,2.87, Hardware: Legacy Flip,,,batched,844, [NOT STALE] 
11/28/2018 23:10:25.474, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:25.580, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,110, [NOT STALE] 
11/28/2018 23:10:25.686, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,219, [NOT STALE] 
11/28/2018 23:10:25.791, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,329, [NOT STALE] 
11/28/2018 23:10:25.897, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:26.003, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,532, [NOT STALE] 
11/28/2018 23:10:26.108, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,641, [NOT STALE] 
11/28/2018 23:10:26.214, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,750, [NOT STALE] 
11/28/2018 23:10:26.320, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,844, [NOT STALE] 
11/28/2018 23:10:26.426, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 40.26, 24.8, 24.8, 40.21,2.89, Hardware: Legacy Flip,,,batched,954, [NOT STALE] 
11/28/2018 23:10:26.531, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:26.637, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:10:26.743, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,203, [NOT STALE] 
11/28/2018 23:10:26.849, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,312, [NOT STALE] 
11/28/2018 23:10:26.954, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:27.060, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,531, [NOT STALE] 
11/28/2018 23:10:27.166, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,641, [NOT STALE] 
11/28/2018 23:10:27.271, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,734, [NOT STALE] 
11/28/2018 23:10:27.377, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 47.38, 21.1, 21.1, 47.33,2.93, Hardware: Legacy Flip,,,batched,844, [NOT STALE] 
11/28/2018 23:10:27.483, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:27.589, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:10:27.694, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,203, [NOT STALE] 
11/28/2018 23:10:27.800, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,313, [NOT STALE] 
11/28/2018 23:10:27.906, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:28.011, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,531, [NOT STALE] 
11/28/2018 23:10:28.117, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,625, [NOT STALE] 
11/28/2018 23:10:28.223, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,734, [NOT STALE] 
11/28/2018 23:10:28.329, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.17, 15.1, 15.1, 66.11,2.91, Hardware: Legacy Flip,,,batched,844, [NOT STALE] 
11/28/2018 23:10:28.434, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:28.540, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,94, [NOT STALE] 
11/28/2018 23:10:28.646, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,203, [NOT STALE] 
11/28/2018 23:10:28.751, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,313, [NOT STALE] 
11/28/2018 23:10:28.857, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:28.963, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,531, [NOT STALE] 
11/28/2018 23:10:29.069, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,625, [NOT STALE] 
11/28/2018 23:10:29.174, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,735, [NOT STALE] 
11/28/2018 23:10:29.280, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,844, [NOT STALE] 
11/28/2018 23:10:29.386, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,953, [NOT STALE] 
11/28/2018 23:10:29.491, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1047,  [STALE] 
11/28/2018 23:10:29.597, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1156,  [STALE] 
11/28/2018 23:10:29.704, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1266,  [STALE] 
11/28/2018 23:10:29.810, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1375,  [STALE] 
11/28/2018 23:10:29.915, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1469,  [STALE] 
11/28/2018 23:10:30.021, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1578,  [STALE] 
11/28/2018 23:10:30.127, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1688,  [STALE] 
11/28/2018 23:10:30.232, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1797,  [STALE] 
11/28/2018 23:10:30.339, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,1906,  [STALE] 
11/28/2018 23:10:30.445, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2000,  [STALE] 
11/28/2018 23:10:30.552, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2110,  [STALE] 
11/28/2018 23:10:30.658, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2219,  [STALE] 
11/28/2018 23:10:30.764, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2328,  [STALE] 
11/28/2018 23:10:30.870, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2438,  [STALE] 
11/28/2018 23:10:30.983, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2547,  [STALE] 
11/28/2018 23:10:31.089, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2656,  [STALE] 
11/28/2018 23:10:31.194, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2750,  [STALE] 
11/28/2018 23:10:31.300, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2860,  [STALE] 
11/28/2018 23:10:31.406, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 66.52, 15.0, 15.0, 66.47,2.92, Hardware: Legacy Flip,,,batched,2969,  [STALE] 
11/28/2018 23:10:31.511, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:31.617, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,94, [NOT STALE] 
11/28/2018 23:10:31.723, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,203, [NOT STALE] 
11/28/2018 23:10:31.828, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,313, [NOT STALE] 
11/28/2018 23:10:31.934, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:32.040, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,516, [NOT STALE] 
11/28/2018 23:10:32.146, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,625, [NOT STALE] 
11/28/2018 23:10:32.251, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,735, [NOT STALE] 
11/28/2018 23:10:32.357, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 41.47, 24.1, 24.1, 41.13,84.38, Hardware: Legacy Flip,,,batched,844, [NOT STALE] 
11/28/2018 23:10:32.462, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:32.568, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:10:32.674, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,219, [NOT STALE] 
11/28/2018 23:10:32.780, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,328, [NOT STALE] 
11/28/2018 23:10:32.885, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,437, [NOT STALE] 
11/28/2018 23:10:32.991, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,531, [NOT STALE] 
11/28/2018 23:10:33.097, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,640, [NOT STALE] 
11/28/2018 23:10:33.202, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,750, [NOT STALE] 
11/28/2018 23:10:33.316, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,859, [NOT STALE] 
11/28/2018 23:10:33.428, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 9.00, 111.1, 111.1, 8.98,0.32, Hardware: Legacy Flip,,,batched,969, [NOT STALE] 
11/28/2018 23:10:33.533, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:33.640, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:10:33.746, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,219, [NOT STALE] 
11/28/2018 23:10:33.852, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,312, [NOT STALE] 
11/28/2018 23:10:33.957, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,422, [NOT STALE] 
11/28/2018 23:10:34.063, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,531, [NOT STALE] 
11/28/2018 23:10:34.169, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,641, [NOT STALE] 
11/28/2018 23:10:34.275, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,734, [NOT STALE] 
11/28/2018 23:10:34.385, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 11.79, 84.8, 84.8, 8.08,18.38, Hardware: Legacy Flip,,,batched,859, [NOT STALE] 
11/28/2018 23:10:34.492, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 13.76, 72.7, 72.7, 7.73,27.82, Hardware: Legacy Flip,,,batched,0, [NOT STALE] 
11/28/2018 23:10:34.598, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 13.76, 72.7, 72.7, 7.73,27.82, Hardware: Legacy Flip,,,batched,109, [NOT STALE] 
11/28/2018 23:10:34.703, 3DMarkICFWorkload.exe, [8284],	000000000880A0D0, DXGI, 0, 0, 13.76, 72.7, 72.7, 7.73,27.82, Hardware: Legacy Flip,,,batched,219, [NOT STALE] 
